,Tweet,author_id,favorites,retweets,date,Label
139,Qual time terá as melhores skins se vencer o #Worlds2017 : SKT ou Samsung Galaxy ? pic.twitter.com/TQt2JyCH4D,2903905268,231,8,2017-10-31 19:00:06,0
140,"[REVIEW] Samsung Galaxy Note 8, un celular atómico http:// bit.ly/2yhTtuH pic.twitter.com/C7RrBRt22m",455920310,0,0,2017-10-31 19:00:06,0
141,Aun voy a conservar mi Samsung Galaxy S5 para tomar fotos y otras funciones más.,100863036,0,0,2017-10-31 18:59:48,0
142,Samsung Galaxy Note 8 International Giveaway! https:// wn.nr/yDF3KM,1653049494,0,0,2017-10-31 18:57:54,0
143,¡Ayúdame a conseguir el Samsung Galaxy S8 que sortea @UrbanTecno ! #S8GratisUrbanTecno https:// wn.nr/Kd3t2y @lauraCa18730403,1857581828,0,0,2017-10-31 18:57:48,0
144,You can enter to win a Samsung Galaxy S8 from @Gamestashplay ! Check it out! https:// wn.nr/kw4wYJ,20740582,0,0,2017-10-31 18:57:31,0
145,How to Update Samsung Galaxy J7 to Android 7.1.1 via Lineage OS 14.1 https://www. techora.net/update-samsung -galaxy-j7-to-android-7-1-1.html … qua @TechoraNET,340113388,0,0,2017-10-31 18:57:23,0
146,CONCORRA A UM IPHONE X E UM SAMSUNG GALAXY NOTE 8 https:// wn.nr/FDAAgL,142950610,0,0,2017-10-31 18:56:39,0
147,Hp SuperCopy Samsung Galaxy Note3 5.7 Universal Pen Besi Rp 1.500.000 More Info Pin :7FBD640F,2811576811,0,0,2017-10-31 18:56:12,0
148,WIN A SAMSUNG GALAXY S7 https:// gleam.io/6z6Pd/samsung- galaxy-s7-giveaway …,2899771845,0,0,2017-10-31 18:55:04,0
149,Huawei Ascend P7 vs. Samsung Galaxy S5 http://www. youtube.com/watch?feature= player_embedded&v=wRcnFOvyLwQ … https://www. mobilepricenow.pk/2017/10/huawei -ascend-p7-vs-samsung-galaxy-s5/ …,789020051613548544,0,0,2017-10-31 18:54:24,0
150,#Samsung Galaxy S7 Edge on Android 7.0 Nougat passed Geekbench test https:// goo.gl/IZlkYD #android70nougat #RecentHacks,199206358,0,0,2017-10-31 18:54:08,0
151,Pilih Mana? Adu Kamera Samsung Galaxy S7 Edge vs iPhone 6s Plus! http:// dlvr.it/PyZzqf,1571567546,0,0,2017-10-31 18:54:02,0
152,"Confira no Magazine Regianenick: Smartphone Samsung Galaxy J1 Mini 8GB Dourado - Dual Chip 3G Câm. 5MP Tela 4"" Proc. Quad Core",917338774971002880,0,0,2017-10-31 18:53:24,0
153,I liked a @YouTube video http:// youtu.be/beHVpORCTo4?a SAMSUNG GALAXY S9 meterá MIEDO!!,127985707,0,0,2017-10-31 18:52:43,0
154,I liked a @YouTube video http:// youtu.be/BGk7I7mWZT0?a Poetic Guardian & Revolution cases for Samsung Galaxy Note 8 (Built-in Screen,829899815916072961,1,0,2017-10-31 18:52:07,0
155,Samsung Galaxy A series 2018: http:// youtu.be/vJlun-aZQAY?a via @YouTube,845693067256586241,0,0,2017-10-31 18:51:50,0
156,I liked a @YouTube video http:// youtu.be/28f5BBjxzDo?a LG V30 VS Samsung Galaxy S8 Plus SPEED Test,109605520,0,0,2017-10-31 18:51:31,0
157,"#news #malaysia Samsung Galaxy S9 series could have revamped rear design, no headphone jack? http:// my.buymay.mobi/samsung-galaxy -s9-series-revamped-rear-design-no-headphone-jack/ …",891069653748858880,0,0,2017-10-31 18:51:17,0
158,Replacement Eargels Buds Silicone Covers Samsung Galaxy S6 S6 Edge 10pk White http:// ebay.to/2z2Il1L,196360613,0,0,2017-10-31 18:51:13,0
159,http:// ift.tt/2z87gTV Envia con NSI CARGO http:// ift.tt/2gMCPIt Samsung Galaxy S4 16 GB Tracfone Good Condition Smartphone. en eBay pic.twitter.com/nvvSanSSeb,197439393,0,0,2017-10-31 18:50:16,0
160,I liked a @YouTube video http:// youtu.be/_gEjmghHkD8?a DON'T Buy The Samsung Galaxy Note 8,2225630648,0,0,2017-10-31 18:50:10,0
161,"Am ad?ugat un videoclip la o list? de redare pe @YouTube , http:// youtu.be/S9tCWKc5osE?a 2017 How To Unlock a Samsung Galaxy S6,S7,note",223811733,0,0,2017-10-31 18:50:04,0
162,#sell #ph #news SAMSUNG GALAXY S8 PLUS 64GB #visit - http:// buymay.mobi /,1409546106,0,0,2017-10-31 18:48:25,0
163,Anyone know of any good portable chargers for the Samsung Galaxy S8?,47510996,0,0,2017-10-31 18:48:18,0
164,Samsung Galaxy Note 8 International Giveaway! https:// wn.nr/73sEGS,1210147711,0,0,2017-10-31 18:48:05,0
165,Me gustó un video de @YouTube http:// youtu.be/beHVpORCTo4?a SAMSUNG GALAXY S9 meterá MIEDO!!,326480185,0,0,2017-10-31 18:48:04,0
166,I liked a @YouTube video http:// youtu.be/dwwf8UYVtdI?a iPhone X vs Samsung Galaxy Note 8 & S8 Plus!,2225630648,0,0,2017-10-31 18:47:03,0
167,Best Cheap Samsung Galaxy Smartphones https:// goo.gl/fb/Vejb2g,771744646636593152,0,0,2017-10-31 18:46:59,0
168,Gostei de um vídeo @YouTube http:// youtu.be/_VsXGYJMj0s?aC OMO … TROCAR A TELA DO SAMSUNG GALAXY J5 J500M,106524430,0,0,2017-10-31 18:45:43,0
169,Muy Pronto me cambio para un nuevo teléfono Samsung Galaxy los candidatos serian una S7 y la S8 estén pendientes.,100863036,0,0,2017-10-31 18:45:16,0
170,Enter for a chance to win a Samsung Galaxy Note8 + Gift Card prizes! #samsungtargettech #Sweepstakes Rules http:// bit.ly/2xyw8ns,141386704,0,0,2017-10-31 18:45:05,0
171,Samsung Galaxy Note8 Unboxing Lieferumfang und Einrichtung deutsch 4k Like Us @fb: https:// goo.gl/jN5y9L http://www. jasontech.info/Samsung-Galaxy -Note8-Unboxing--983580790.html …,2909542704,0,0,2017-10-31 18:45:03,0
172,Samsung Galaxy S4 Gorilla Glass 3 screen survives knife attacks | Trusted Reviews http:// ref.gl/STeAYpSn,890924776700743680,0,0,2017-10-31 18:45:01,0
173,ChainSee Fashion Fast Charger US Plug + Micro USB Cable For Samsung Galaxy S7/ S7... http:// tinyurl.com/yd4e9tk6 pic.twitter.com/nQcrlk877O,761358838188666880,0,0,2017-10-31 18:44:41,0
174,Enter for a chance to win a Samsung Galaxy Note8 + Gift Card prizes! #samsungtargettech #Sweepstakes Rules http:// bit.ly/2xyw8ns,3021458357,0,0,2017-10-31 18:44:29,0
175,Samsung Galaxy es el 9,206120608,0,0,2017-10-31 18:44:12,0
176,¡Ayúdame a conseguir el Samsung Galaxy S8 que sortea @UrbanTecno ! #S8GratisUrbanTecno https:// wn.nr/HR9vTV,35346943,0,0,2017-10-31 18:43:38,0
177,Buy #Samsung Galaxy Tab A 2016Phayao #buy here http:// th.fifihape.com/?s=best+promote,891978240054632449,0,0,2017-10-31 18:42:14,0
178,Samsung Galaxy Note 8 International Giveaway @androidauth #giveaway https:// wn.nr/73HtqC,3349451326,1,0,2017-10-31 18:42:11,0
179,???? ?? ?????????? ???????? Samsung Galaxy S8 ?????????? ? ?? | ??????? https:// riafan.ru/992073-ceny-na -populyarnyi-smartfon-samsung-galaxy-s8-obvalilis-v-rf …,1679679318,0,1,2017-10-31 18:41:30,0
180,Samsung Galaxy S6 Edge Android 7.0 Nougat vs Galaxy S6 Android 6.0.1 Marshmallow – Full… http://www. youtube.com/watch?feature= player_embedded&v=G51jVRYdS80 … https://www. mobilepricenow.pk/2017/10/samsun g-galaxy-s6-edge-android-7-0-nougat-vs-galaxy-s6-android-6-0-1-marshmallow-full-comparison/ …,789020051613548544,0,0,2017-10-31 18:40:44,0
181,Samsung Galaxy S9 Leaks Suggest Headphone Jack Removal For 2018 Release Date - International Business Times http:// dlvr.it/PyZvwk,886646341,0,0,2017-10-31 18:40:04,0
182,"Mi è piaciuto un video di @YouTube : http:// youtu.be/cxiCqHsNL68?a Una giornata a NEW YORK con Samsung GALAXY BOOK 12"" RECENSIONE",776533128940847104,0,0,2017-10-31 18:39:11,0
183,¡Ayúdame a conseguir el Samsung Galaxy S8 que sortea @UrbanTecno ! #S8GratisUrbanTecno https:// wn.nr/z6FCJh,2771268493,0,0,2017-10-31 18:39:02,0
184,RT @bt_uk : RT to #WIN a fantastic Samsung Galaxy S8 from BT Mobile this #Halloween ! T&Cs : http:// po.st/8aAaSY pic.twitter.com/4LXGVGFxKq,342861797,0,0,2017-10-31 18:38:49,0
185,?‡ Samsung Galaxy S5 SM-G900F 16GB 32GB Black Blue White Gold Unlocked +... Apply now http:// ebay.to/2iifgYc pic.twitter.com/Pkgb8G64gW,1352176602,0,0,2017-10-31 18:38:44,0
186,???? ?? ?????????? ? ?????? ???????? Samsung Galaxy S8 ?????????? #hi -tech,559508584,0,0,2017-10-31 18:38:23,0
187,"Se me rompió el cel y me dieron un moto g, definitivamente le rompen el orto a los Samsung galaxy",260541832,1,0,2017-10-31 18:38:13,0
188,"#asksharmaji @sharmajitech Sir,i'm in dilemma weather to go for Samsung galaxy Note 8 or Iphone X.Currently i'm using s7 edge.Plz help me.",2810715362,0,0,2017-10-31 18:37:56,0
189,Smartphone Samsung Galaxy J7 Prime SM-G610M http:// compre.vc/v2/3043e7764c9,910656719637893121,0,0,2017-10-31 18:37:50,0
190,Here's how @Samsung Galaxy Note8 is increasing #collaboration and flexible working opportunities. http:// bit.ly/2hrTba7 #livevideo pic.twitter.com/404QLy0dA2,278884622,2,3,2017-10-31 18:37:02,0
191,Me ha gustado un vídeo de @YouTube ( http:// youtu.be/beHVpORCTo4?a - SAMSUNG GALAXY S9 meterá MIEDO!!).,551608659,0,0,2017-10-31 18:36:23,0
192,Me ha gustado un vídeo de @YouTube ( http:// youtu.be/Dv154W1prvQ?a - ***Que CHULADA en Negro - Samsung Galaxy S8 - Desempaquetado***).,199072517,0,0,2017-10-31 18:35:20,0
193,Pilih Mana? Adu Kamera Samsung Galaxy S7 Edge vs iPhone 6s Plus! http:// ift.tt/2dGZZzK pic.twitter.com/S8LXaLiA1R,2167541258,0,0,2017-10-31 18:34:55,0
194,#ad **NEW/SEALED** Samsung Galaxy Tab A SM-T280 8GB Wi-Fi 7in - White http:// rover.ebay.com/rover/1/711-53 200-19255-0/1?ff3=2&toolid=10039&campid=5337950191&item=263290446991&vectorid=229466&lgeo=1 …,910025952075251712,0,0,2017-10-31 18:34:55,0
195,"Many new free device mockups, iPhone X, iPhone 8, iPhone 8 Plus, Samsung Galaxy S8, Google Pixel 2, Pixel XL. #dribbble #sketch #freebies",2898810309,0,1,2017-10-31 18:34:40,0
196,#PennyAuction : Samsung Galaxy Ace (reg. $349.00) winning bid $11.06! http:// ow.ly/X7GxN,18879321,0,0,2017-10-31 18:34:01,0
197,Rock DR.V Series Protection Case for Samsung Galaxy S8 S8 Plus Only $19.50 E ... https:// seagullgadget.com/flip-case-for- samsung-galaxy-s8-s8-plus-case-dr-v-series-protection-case-full-screen-window-back-cover-for-galaxy-s8-plus/ … pic.twitter.com/mVg11FbECp,914728867310526468,0,0,2017-10-31 18:33:50,0
198,Samsung Galaxy Note 8 International Giveaway @androidauth #giveaway https:// wn.nr/jB8FL5,307480282,0,0,2017-10-31 18:32:29,0
199,"Samsung Galaxy A5 2017 - SM-A520F Hallo, war gerade noch online mit dem Handy, hat plötzlich nicht mehr auf Berühr… http:// ift.tt/2lARBr1",281342484,0,0,2017-10-31 18:32:28,0
200,Me ha gustado un vídeo de @YouTube ( http:// youtu.be/beHVpORCTo4?a - SAMSUNG GALAXY S9 meterá MIEDO!!).,2278517970,0,0,2017-10-31 18:32:25,0
201,"Hey all #note8 owners, what's your favourite thing about your new @samsung Galaxy Note 8? Any must have Note8 specific apps? pic.twitter.com/c0ehZluYQp",13425752,3,0,2017-10-31 18:32:01,0
202,"No, a Samsung galaxy 7 edge. I love it",20900747,1,0,2017-10-31 18:31:23,0
203,WIN A SAMSUNG GALAXY S7 https:// gleam.io/6z6Pd/samsung- galaxy-s7-giveaway …,2327509585,0,0,2017-10-31 18:31:16,0
204,"Check out how you can earn reward points when you purchase a new Samsung Galaxy Note8, S* & S8+. Promo Ends Nov. 2nd, 2017! #samsungpromo pic.twitter.com/q2Ho92KB7q",531579395,2,1,2017-10-31 18:31:11,0
205,"Coque pour Samsung Galaxy J5 2017 Version Européenne,Étui Samsung Galaxy J5 2017,Housse en cuir Samsung Galaxy J5 2 https:// athletisme.materiel-de-sport.com/?p=4465",28768666,0,0,2017-10-31 18:31:09,0
206,"FESELE Samsung Galaxy J1 Mini Prime Coque, Samsung Galaxy J1 Mini Prime Housse, Samsung Galaxy J1 Mini Prime Étui https:// athletisme.materiel-de-sport.com/?p=713",28768666,0,0,2017-10-31 18:31:08,0
207,Samsung Galaxy TabPro S2 May Run on Windows 10 https:// goo.gl/JO495K #RecentHacks,199206358,0,0,2017-10-31 18:29:51,0
208,"Haunted Mansion iphone wallet case, samsung galaxy phone case Get it here ... https:// siresays.com/Customize-Phon e-Cases/haunted-mansion-iphone-wallet-case-samsung-galaxy-phone-case/ … pic.twitter.com/XN3tkK4fwL",858458490049708032,0,0,2017-10-31 18:29:36,0
209,RT to #WIN a fantastic Samsung Galaxy S8 from BT Mobile this #Halloween ! T&Cs apply: http:// po.st/8aAaSY,703897657643831297,0,0,2017-10-31 18:29:28,0
210,Samsung Galaxy Note 8 International Giveaway @androidauth #giveaway https:// wn.nr/MskVw7,110215040,1,0,2017-10-31 18:28:40,0
211,"#askgeekyranjith @geekyranjit Sir, i m in dilemma weather to go for Samsung galaxy Note 8 or Iphone X. Currently i'm using samsung S7 edge.",2810715362,0,0,2017-10-31 18:28:38,0
212,Me ha gustado un vídeo de @YouTube ( http:// youtu.be/beHVpORCTo4?a - SAMSUNG GALAXY S9 meterá MIEDO!!).,826087203105275904,0,0,2017-10-31 18:28:11,0
213,Poetic Guardian & Revolution cases for Samsung Galaxy Note 8 (Built-in Screen Protectors): http:// youtu.be/BGk7I7mWZT0?a via @YouTube,723965159883071488,1,0,2017-10-31 18:27:51,0
214,Enter for a chance to win a Samsung Galaxy Note8 + Gift Card prizes! #samsungtargettech #Sweepstakes Rules http:// bit.ly/2xyw8ns,16559265,0,0,2017-10-31 18:27:43,0
215,[$10.66] Q8-10W Quick Wireless Charging Transmitter Charger for iPhone 8 / 8 Plus / X & Samsung Galaxy Note8 / S8+ https://www. sunsky-online.com/v/598925?conta ct=Juliet&u=306944-twitter …,793131390262996992,0,0,2017-10-31 18:26:11,0
216,OH MY GOD. THAT WIN A SAMSUNG GALAXY IN EVERY FL WEDDING — https:// twitter.com/foolishpens/st atus/925488765069541376 …,904690339037962240,0,0,2017-10-31 18:25:34,0
217,Pellicola protettiva in vetro temperato per Samsung Galaxy S4 – i9500 https://www. gianfrancostore.it/shop/pellicola -protettiva-in-vetro-temperato-per-samsung-galaxy-s4-i9500/ …,2158807856,0,0,2017-10-31 18:25:30,0
218,"Unboxing Fan Mail 5 PHONES!!! LG K20, LG Fortune, Samsung On5, ZTE Sonata 3, Samsung Galaxy Amp 2 http:// youtu.be/6J6rOM5p5LM?a",3279239921,0,0,2017-10-31 18:25:23,0
219,¡Ayúdame a conseguir el Samsung Galaxy S8 que sortea @UrbanTecno ! #S8GratisUrbanTecno https:// wn.nr/vsFCNb,1513774687,0,0,2017-10-31 18:25:03,0
220,For Samsung Galaxy Note 8 Hybrid Plastic TPU Cover Back Combo Heavy Duty Case - http:// picxania.com/for-samsung-ga laxy-note-8-hybrid-plastic-tpu-cover-back-combo-heavy-duty-case/ … pic.twitter.com/FrcaAMtYQV,726395666390462464,0,0,2017-10-31 18:24:59,0
221,Sunset skys on fire #sunset #sunsets #500pxrtg #samsunggalaxy #camphone pic.twitter.com/U8XJhFkO4x,395043701,1,1,2017-10-31 18:24:20,0
222,Custodia Samsung Galaxy S4 – i9500 – Bianca e Argento https://www. gianfrancostore.it/shop/custodia- samsung-galaxy-s4-i9500-bianca-e-argento/ …,2158807856,0,0,2017-10-31 18:24:15,0
223,"Samsung Galaxy S6 Edge Smartphone (5.1 Zoll Touch-Display, 64 GB Speicher, ... - ... pic.twitter.com/ttxriFxaSp",2205776239,0,0,2017-10-31 18:22:31,0
224,"Samsung Galaxy tab s 8.4, 4500 le.",99311304,0,0,2017-10-31 18:22:26,0
225,¡Y ahora un Samsung Galaxy S8 que sortea @UrbanTecno ! #S8GratisUrbanTecno https:// wn.nr/3SKmPH,2856136570,0,0,2017-10-31 18:22:09,0
226,Harga dan Spesifikasi Samsung Galaxy C9 Bulan November 2017 http:// dlvr.it/PyZpRN,1571567546,0,0,2017-10-31 18:21:07,0
227,???? ?? ?????????? ? ?????? ???????? Samsung Galaxy S8 ??????????,432273297,0,0,2017-10-31 18:20:36,0
228,????????????: #Samsung Galaxy A5 (2018) ? Gala ... https:// akket.com/android/65464- podtverzhdeno-samsung-galaxy-a5-2018-i-galaxy-a7-2018-poluchat-samye-peredovye-moduli-svyazi.html … #GalaxyA5 #GalaxyA5 (2018) #GalaxyA7 #GalaxyA7 (2018) #????????? pic.twitter.com/wN49Gp2dTm,2327121601,2,1,2017-10-31 18:20:33,0
229,Samsung Galaxy S6 SM-G920A 32GB for AT&T https://www. buypayoff.com/samsung-galaxy -s6-sm-g920a-32gb-for-att/ …,154881723,0,0,2017-10-31 18:20:10,0
230,Custodia Samsung Galaxy SII e i9100 – Centomila Lire https://www. gianfrancostore.it/shop/custodia- samsung-galaxy-sii-e-i9100-centomila-lire/ …,2158807856,0,0,2017-10-31 18:20:09,0
231,???? ?? ?????????? ? ?????? ???????? Samsung Galaxy S8 ?????????? https:// goo.gl/fb/JxG3yy,2385747566,0,0,2017-10-31 18:19:55,0
232,Gostei de um vídeo @YouTube http:// youtu.be/NGMowQJob3k?aT eam … WE x Samsung Galaxy (Mundial 2017 - Semifinal - Jogo 3),79731432,0,0,2017-10-31 18:19:29,0
233,I think i want a samsung galaxy now,915338777438162944,0,0,2017-10-31 18:18:56,0
234,"Samsung Galaxy S6 Edge Smartphone (5.1 Zoll Touch-Display, 128 GB Speicher, ... - ... pic.twitter.com/NiTasxgx3V",2205776239,0,0,2017-10-31 18:18:00,0
235,Me ha gustado un vídeo de @YouTube ( http:// youtu.be/I1cBe5vkF_Y?a - Samsung Galaxy TAB A6 Note. Experiencia de uso.).,269235797,0,0,2017-10-31 18:17:13,0
236,Samsung Galaxy Note 8 International Giveaway @androidauth #giveaway https:// wn.nr/6JHTpv,39061408,0,0,2017-10-31 18:17:12,0
237,"????? ???????? Samsung Galaxy Note 10.1 Wi-Fi, 3G, 16GB, Android. http:// youtu.be/xkQeq8-qXrU",916468316,0,0,2017-10-31 18:17:01,0
238,Now up on the auction block: Samsung Galaxy S6 Edge SM-G925A AT&T Unlocked 32GB Black $165.00 via eBay http:// ift.tt/2z9ihnN,713083512241463296,0,0,2017-10-31 18:16:16,0
239,Do bigger things with the Samsung Galaxy Note8 powered by Exynos 9 Series | Official Blog http://www. samsung.com/semiconductor/ minisite/Exynos/Newsroom/Blog/Do_bigger_things_with_the_Samsung_Galaxy_Note8_powered_by_Exynos_9_Series.html?utm_source=Twitter&utm_medium=social&utm_term=8895&utm_content=image_link&utm_campaign=ad170828 …,3890043075,0,0,2017-10-31 18:16:06,0
240,Dica Shoptime! Smartphone Samsung Galaxy J5 https:// goo.gl/UMv7ER pic.twitter.com/x6LlaJj9OV,473031597,2,0,2017-10-31 18:15:56,0
241,"I liked a @YouTube video http:// youtu.be/snS-TiAYPe4?a Stuck in ""Downloading...Do not turn off Target!! - Easy Fix ALL SAMSUNG GALAXY PHONES",96128743,0,0,2017-10-31 18:15:55,0
242,Found this: Best Cheap Samsung Galaxy Smartphones - Best Cheap Samsung Galaxy Smartphones is a post by Cory Gun... http:// ow.ly/G0fX50eVgyq,18327022,0,0,2017-10-31 18:15:45,0
243,???? ?? ?????????? ? ?????? ???????? Samsung Galaxy S8 ?????????? http:// ow.ly/SmJq50eVglz,513062891,0,0,2017-10-31 18:15:34,0
244,Samsung Galaxy S7 Edge 32gb Lte - Gold | Buy Online in South Africa | http:// takealot.com wishlistwednesday https://www. takealot.com/samsung-galaxy -s7-edge-32gb-lte-gold/PLID43681213#.Wfj15GE53Ko.twitter …,191057353,0,0,2017-10-31 18:15:13,0
245,WIN A SAMSUNG GALAXY S7 https:// gleam.io/6z6Pd/samsung- galaxy-s7-giveaway …,924998250951790592,0,0,2017-10-31 18:15:07,0
246,Samsung Galaxy S9 Leaks Suggest Headphone Jack Removal For 2018 Release Date - International Business Times http:// news.google.com/news/url?sa=t& fd=R&ct2=in&usg=AFQjCNF9cauvJdiuvEuoTERd3mq5fnQZdw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779652223949&ei=1fT4WeCbFsWIqwLtv6tA&url=http://www.ibtimes.com/samsung-galaxy-s9-leaks-suggest-headphone-jack-removal-2018-release-date-2608642 …,13623052,0,0,2017-10-31 18:15:06,0
247,App keeps crashing on my Samsung galaxy tab 4,192016542,0,0,2017-10-31 18:14:41,0
248,Samsung Galaxy Tab A 8 (2017) la tablet ideal para toda la família http:// ift.tt/2gSws6g pic.twitter.com/m7gBoIDSIO,1142771064,0,0,2017-10-31 18:14:35,0
249,Samsung Galaxy Tab 4: ???? ? ?????????????? ??? ????? - ????? ???????... http:// tinyurl.com/ka3wdhw,3038269961,0,0,2017-10-31 18:14:32,0
250,"Always been an android user. All samsung Galaxy phones. NEVER AGAIN. Constant problems, continuous downward spiral to hell #samsung #android",467960805,0,0,2017-10-31 18:14:31,0
251,"I liked a @YouTube video http:// youtu.be/F5VyAqWyTSs?a Unlock ANY Samsung Galaxy S8, S7, S6, S5, S4, S3… | Passcode & Network Unlock!",249580903,0,0,2017-10-31 18:13:47,0
252,"ELETTRONICA - I PRODOTTI DEL MOMENTO: #8: Tablet Samsung Galaxy Tab S2, modello SM-T819N, 9.7"" - LTE, Nero http:// ift.tt/2zlFWT3",2328427093,0,0,2017-10-31 18:13:34,0
253,Samsung #Galaxy #Centura Android Prepaid #Phone #news #digital #win #free #shop #gift #style #tech in http:// buff.ly/2wzx0n3 pic.twitter.com/F8HA2JC2IA,795556742755184640,0,0,2017-10-31 18:12:30,0
254,¡Gánate el Samsung Galaxy S8 que sortea @UrbanTecno ! #S8GratisUrbanTecno https:// wn.nr/BqZKvf,224841980,0,0,2017-10-31 18:12:24,0
255,Me gustó un video de @YouTube http:// youtu.be/beHVpORCTo4?a SAMSUNG GALAXY S9 meterá MIEDO!!,151701984,2,0,2017-10-31 18:12:21,0
256,Buy #Samsung Galaxy Tab A 2016Nan #buy here http:// th.fifihape.com/?s=best+promote,891978240054632449,0,0,2017-10-31 18:12:19,0
257,Daftar Harga Samsung Galaxy RAM 4GB Terbaru November 2017 http:// maribacaberita.com/story/12520526 69827708?lang=indonesian&channel_id=103&app=browser_homepage&uc_param_str=dnvebichfrmintcpwidsudsvpfmt&ver=11.4.8.1012&sver=inapppatch1&entry=browser&entry1=shareback&entry2=page_share_btn&comment_stat=1 … http:// maribacaberita.com/story/12520526 69827708?lang=indonesian&channel_id=103&app=browser_homepage&uc_param_str=dnvebichfrmintcpwidsudsvpfmt&ver=11.4.8.1012&sver=inapppatch1&entry=browser&entry1=shareback&entry2=page_share_btn&comment_stat=1 …,2823527402,0,0,2017-10-31 18:11:34,0
258,Samsung Galaxy Note 8 International Giveaway @androidauth #giveaway https:// wn.nr/b8BfWY,69770918,0,0,2017-10-31 18:11:25,0
259,Almost $90 off when you buy THIS Samsung Galaxy Tab E in the next 24 hours! http:// amzn.to/2iiY98M pic.twitter.com/cVMfAsW6NH,915302969515659270,0,0,2017-10-31 18:10:44,0
260,Samsung Galaxy A5 & A7 - Thin Bezels for 2018 - via @DailyTech http:// ow.ly/S0IS30g7Tuz,27146693,0,0,2017-10-31 18:10:08,0
261,Enter for a chance to win a Samsung Galaxy Note8 + Gift Card prizes! #samsungtargettech #Sweepstakes Rules http:// bit.ly/2xyw8ns,76520929,0,0,2017-10-31 18:09:31,0
262,China offers: http:// i-love-china-tech.tk/2017/hat-princ e-protective-3-fold-ultra-thin-case-w-holder-for-samsung-galaxy-tab-s-10-5-t800-blue/ … -Hat-prince Protective 3-Fold Ultra-thin Case w/ Holder for Samsung Galaxy ...,284105566,0,0,2017-10-31 18:09:23,0
